0,1,2,3,4,5,6,7,8
0.0,0.0345611572265625,-0.0167694091796875,0.4654388427734375,-0.14993059082031257,0.5,-0.16670000000000007,0.03,-0.02
0.11852121353149414,0.0345611572265625,-0.0167694091796875,0.4502388427734374,-0.15223059082031254,0.4847999999999999,-0.16900000000000004,0.03,-0.02
0.2335205078125,0.0345916748046875,-0.01329803466796875,0.4351083251953125,-0.15710196533203136,0.4697,-0.1704000000000001,0.03,-0.02
0.3545196056365967,0.0345916748046875,-0.01329803466796875,0.4201083251953124,-0.15810196533203125,0.4546999999999999,-0.1714,0.03,-0.02
0.4665217399597168,0.0345916748046875,-0.01329803466796875,0.40520832519531247,-0.15890196533203116,0.43979999999999997,-0.1721999999999999,0.0,0.03
0.5855205059051514,0.04461669921875,-0.00986480712890625,0.38028330078125006,-0.16293519287109381,0.42490000000000006,-0.17280000000000006,0.0,0.03
0.7030484676361084,0.04461669921875,-0.00986480712890625,0.36538330078125014,-0.16343519287109376,0.41000000000000014,-0.1733,-0.06,0.22
0.8230462074279785,0.08788299560546875,-0.021331787109375,0.30731700439453125,-0.15226821289062498,0.3952,-0.17359999999999998,-0.06,0.22
0.9360466003417969,0.08788299560546875,-0.021331787109375,0.2926170043945313,-0.15236821289062497,0.38050000000000006,-0.17369999999999997,-0.06,0.22
1.0510454177856445,0.17607879638671875,-0.06012725830078125,0.18982120361328114,-0.11347274169921873,0.3658999999999999,-0.17359999999999998,-0.17,0.41
1.1600444316864014,0.2751007080078125,-0.1104888916015625,0.07619929199218767,-0.06281110839843751,0.35130000000000017,-0.1733,-0.2,0.43
1.2680449485778809,0.3604278564453125,-0.16205596923828125,-0.0237278564453125,-0.010844030761718804,0.3367,-0.17290000000000005,-0.19,0.36
1.3760476112365723,0.3604278564453125,-0.16205596923828125,-0.03812785644531269,-0.010144030761718659,0.3222999999999998,-0.1721999999999999,-0.13,0.25
1.4860458374023438,0.4248046875,-0.20587921142578125,-0.11680468750000017,0.03467921142578123,0.30799999999999983,-0.17120000000000002,-0.13,0.25
1.593047857284546,0.466217041015625,-0.23699951171875,-0.17241704101562494,0.06689951171875008,0.29380000000000006,-0.17009999999999992,-0.07,0.12
1.7013707160949707,0.48674774169921875,-0.25913238525390625,-0.2070477416992187,0.09043238525390618,0.27970000000000006,-0.16870000000000007,-0.03,0.03
1.8093647956848145,0.48309326171875,-0.27333831787109375,-0.21739326171875017,0.10623831787109372,0.2656999999999998,-0.16710000000000003,0.01,-0.07
1.9143650531768799,0.45721435546875,-0.270843505859375,-0.20531435546875,0.10564350585937499,0.2519,-0.1652,0.08,-0.18
2.020386219024658,0.41480255126953125,-0.25603485107421875,-0.17650255126953107,0.09303485107421872,0.23830000000000018,-0.16300000000000003,0.14,-0.26
2.1403679847717285,0.41480255126953125,-0.25603485107421875,-0.19000255126953114,0.09553485107421866,0.2248000000000001,-0.1605000000000001,0.14,-0.26
2.2484169006347656,0.41480255126953125,-0.25603485107421875,-0.20320255126953146,0.0983348510742188,0.2115999999999998,-0.15769999999999995,0.14,-0.26
2.3523690700531006,0.364593505859375,-0.2297821044921875,-0.1659935058593751,0.07518210449218743,0.1985999999999999,-0.15460000000000007,0.17,-0.29
2.458366632461548,0.364593505859375,-0.2297821044921875,-0.17869350585937482,0.0785821044921875,0.18590000000000018,-0.1512,0.17,-0.29
2.56536602973938,0.364593505859375,-0.2297821044921875,-0.1910935058593748,0.08238210449218752,0.1735000000000002,-0.14739999999999998,0.18,-0.3
2.67138409614563,0.31072235107421875,-0.19779205322265625,-0.14922235107421855,0.054592053222656256,0.1615000000000002,-0.1432,0.18,-0.3
2.777385950088501,0.31072235107421875,-0.19779205322265625,-0.16072235107421884,0.059092053222656205,0.1499999999999999,-0.13870000000000005,0.18,-0.3
2.8843843936920166,0.25030517578125,-0.163360595703125,-0.11140517578124998,0.02956059570312508,0.13890000000000002,-0.13379999999999992,0.17,-0.32
2.991384744644165,0.25030517578125,-0.163360595703125,-0.12190517578124993,0.03476059570312495,0.12840000000000007,-0.12860000000000005,0.17,-0.32
3.100384473800659,0.25030517578125,-0.163360595703125,-0.13160517578124997,0.04046059570312499,0.11870000000000003,-0.12290000000000001,0.17,-0.32
3.2143795490264893,0.18294525146484375,-0.13324737548828125,-0.07314525146484385,0.016347375488281246,0.1097999999999999,-0.1169,0.16,-0.31
3.32061767578125,0.18294525146484375,-0.13324737548828125,-0.07984525146484378,0.02464737548828122,0.10309999999999997,-0.10860000000000003,0.16,-0.31
3.423593759536743,0.12128448486328125,-0.10910797119140625,-0.022184484863281284,0.012207971191406264,0.09909999999999997,-0.09689999999999999,0.12,-0.28
3.5355889797210693,0.12128448486328125,-0.10910797119140625,-0.024184484863281064,0.02590797119140631,0.09710000000000019,-0.08319999999999994,0.12,-0.28
3.642590284347534,0.12128448486328125,-0.10910797119140625,-0.023784484863281108,0.04250797119140626,0.09750000000000014,-0.06659999999999999,0.12,-0.28
3.757593870162964,0.0677032470703125,-0.08802032470703125,0.03219675292968738,0.03992032470703122,0.09989999999999988,-0.04810000000000003,0.11,-0.22
3.872591257095337,0.0677032470703125,-0.08802032470703125,0.036896752929687526,0.06072032470703115,0.10460000000000003,-0.027300000000000102,0.11,-0.22
3.9835915565490723,0.0677032470703125,-0.08802032470703125,0.043596752929687455,0.08322032470703133,0.11129999999999995,-0.0047999999999999154,0.11,-0.22
4.090590476989746,0.03194427490234375,-0.06822967529296875,0.0883557250976561,0.08792967529296858,0.12029999999999985,0.01969999999999983,0.1,-0.13
4.195591926574707,0.03194427490234375,-0.06822967529296875,0.09935572509765622,0.11382967529296861,0.13129999999999997,0.04559999999999986,0.1,-0.13
4.299597978591919,0.03194427490234375,-0.06822967529296875,0.11245572509765633,0.14112967529296894,0.14440000000000008,0.07290000000000019,0.13,-0.05
4.408593416213989,0.012451171875,-0.04192352294921875,0.14724882812499995,0.1434235229492189,0.15969999999999995,0.10150000000000015,0.13,-0.05
4.517590284347534,0.012451171875,-0.04192352294921875,0.16454882812500005,0.17292352294921853,0.17700000000000005,0.13099999999999978,0.13,-0.05
4.62459397315979,0.01171112060546875,-0.0030059814453125,0.18468887939453138,0.16290598144531243,0.19640000000000013,0.15989999999999993,0.18,0.03
4.7316200733184814,0.01171112060546875,-0.0030059814453125,0.2056888793945313,0.1926059814453125,0.21740000000000004,0.1896,0.18,0.03
4.835597038269043,0.01171112060546875,-0.0030059814453125,0.22838887939453123,0.22180598144531238,0.24009999999999998,0.21879999999999988,0.23,0.13
4.944591045379639,0.0295867919921875,0.05242156982421875,0.2346132080078127,0.19637843017578138,0.2642000000000002,0.24880000000000013,0.23,0.13
5.049594879150391,0.0295867919921875,0.05242156982421875,0.26011320800781235,0.22577843017578125,0.28969999999999985,0.2782,0.23,0.13
5.153592348098755,0.06693267822265625,0.11157989501953125,0.24936732177734378,0.19662010498046856,0.3163,0.3081999999999998,0.26,0.23
5.258593320846558,0.06693267822265625,0.11157989501953125,0.2770673217773436,0.22632010498046862,0.34399999999999986,0.33789999999999987,0.26,0.23
5.3675925731658936,0.06693267822265625,0.11157989501953125,0.3057673217773438,0.25622010498046865,0.37270000000000003,0.3677999999999999,0.26,0.23
5.480592250823975,0.1275634765625,0.18021392822265625,0.2747365234374999,0.2174860717773437,0.4022999999999999,0.39769999999999994,0.3,0.32
5.5905921459198,0.1275634765625,0.18021392822265625,0.3050365234374999,0.24748607177734394,0.4325999999999999,0.4277000000000002,0.3,0.32
5.697684049606323,0.20900726318359375,0.25334930419921875,0.25469273681640603,0.20425069580078103,0.4636999999999998,0.4575999999999998,0.32,0.4
5.802590608596802,0.20900726318359375,0.25334930419921875,0.2864927368164061,0.23425069580078128,0.49549999999999983,0.48760000000000003,0.32,0.4
5.909603595733643,0.20900726318359375,0.25334930419921875,0.3187927368164063,0.2642506958007811,0.5278,0.5175999999999998,0.32,0.4
6.016742467880249,0.3125457763671875,0.3343963623046875,0.2481542236328127,0.21330363769531235,0.5607000000000002,0.5476999999999999,0.35,0.46
6.12160849571228,0.3125457763671875,0.3343963623046875,0.28145422363281236,0.2433036376953126,0.5939999999999999,0.5777000000000001,0.35,0.46
6.22763729095459,0.42501068115234375,0.41815948486328125,0.20278931884765639,0.18954051513671866,0.6278000000000001,0.6076999999999999,0.37,0.48
6.331608295440674,0.42501068115234375,0.41815948486328125,0.23708931884765638,0.21964051513671867,0.6621000000000001,0.6377999999999999,0.37,0.48
6.448634147644043,0.42501068115234375,0.41815948486328125,0.27158931884765636,0.2497405151367187,0.6966000000000001,0.6678999999999999,0.37,0.48
6.5536041259765625,0.5454483032226562,0.5083694458007812,0.1860516967773438,0.1896305541992187,0.7315,0.698,0.37,0.49
6.662604808807373,0.5454483032226562,0.5083694458007812,0.2212516967773439,0.21973055419921872,0.7667000000000002,0.7281,0.37,0.49
6.7676682472229,0.66448974609375,0.5954132080078125,0.1376102539062498,0.16278679199218749,0.8020999999999998,0.7582,0.37,0.46
6.875633478164673,0.66448974609375,0.5954132080078125,0.1733102539062501,0.1929867919921877,0.8378000000000001,0.7884000000000002,0.37,0.46
6.980705976486206,0.66448974609375,0.5954132080078125,0.20921025390624992,0.22308679199218728,0.8736999999999999,0.8184999999999998,0.37,0.46
7.085605621337891,0.77764892578125,0.6811294555664062,0.1395510742187498,0.1620705444335937,0.9171999999999998,0.8432,0.36,0.42
7.191603899002075,0.77764892578125,0.6811294555664062,0.1858510742187498,0.18057054443359366,0.9634999999999998,0.8616999999999999,0.36,0.42
7.298684358596802,0.8784255981445312,0.7609405517578125,0.13287440185546862,0.11525944824218737,1.0112999999999999,0.8761999999999999,0.33,0.36
7.402607440948486,0.8784255981445312,0.7609405517578125,0.1814744018554686,0.1270594482421874,1.0598999999999998,0.8879999999999999,0.33,0.36
7.510605573654175,0.8784255981445312,0.7609405517578125,0.23037440185546876,0.13685944824218765,1.1088,0.8978000000000002,0.33,0.36
7.6306047439575195,0.9765625,0.84283447265625,0.18153750000000013,0.0632655273437499,1.1581000000000001,0.9060999999999999,0.31,0.33
7.73565411567688,0.9765625,0.84283447265625,0.23093750000000002,0.07046552734375,1.2075,0.9133,0.31,0.33
7.840780973434448,1.07513427734375,0.9159011840820312,0.18196572265624988,0.003598815917968956,1.2570999999999999,0.9195000000000002,0.25,0.32
7.945649862289429,1.07513427734375,0.9159011840820312,0.23166572265624996,0.008998815917968805,1.3068,0.9249,0.25,0.32
8.050658464431763,1.07513427734375,0.9159011840820312,0.2814657226562498,0.013698815917968954,1.3565999999999998,0.9296000000000002,0.25,0.32
8.155654430389404,1.1764907836914062,0.9728164672851562,0.22990921630859384,-0.039116467285156276,1.4064,0.9337,0.18,0.33
8.260705471038818,1.1764907836914062,0.9728164672851562,0.2797092163085937,-0.035716467285156206,1.4562,0.9371,0.18,0.33
8.364657878875732,1.2761077880859375,1.0129165649414062,0.2299922119140625,-0.0729165649414063,1.5061,0.94,0.09,0.33
8.477653503417969,1.2761077880859375,1.0129165649414062,0.2799922119140623,-0.07051656494140612,1.5560999999999998,0.9424000000000001,0.09,0.33
8.584652662277222,1.2761077880859375,1.0129165649414062,0.32989221191406237,-0.06851656494140634,1.6059999999999999,0.9443999999999999,0.09,0.33
8.690651893615723,1.3714065551757812,1.0342330932617188,0.28459344482421844,-0.08823309326171858,1.6559999999999997,0.9460000000000002,0.0,0.33
8.796669721603394,1.3714065551757812,1.0342330932617188,0.3344934448242185,-0.08703309326171871,1.7058999999999997,0.9472,0.0,0.33
8.907745599746704,1.3714065551757812,1.0342330932617188,0.3844934448242183,-0.08603309326171882,1.7558999999999996,0.9481999999999999,0.0,0.33
9.013651132583618,1.4702377319335938,1.0364456176757812,0.33566226806640653,-0.0874456176757814,1.8059000000000003,0.9489999999999998,-0.06,0.37
9.118666887283325,1.4702377319335938,1.0364456176757812,0.3855622680664066,-0.08674561767578126,1.8558000000000003,0.9497,-0.06,0.37
9.223652601242065,1.5868911743164062,1.0245895385742188,0.3189088256835939,-0.07418953857421862,1.9058000000000002,0.9504000000000001,-0.11,0.44
9.328651189804077,1.5868911743164062,1.0245895385742188,0.36890882568359373,-0.0733895385742187,1.9558,0.9512,-0.11,0.44
9.436718940734863,1.5868911743164062,1.0245895385742188,0.4188088256835938,-0.07218953857421884,2.0057,0.9523999999999999,-0.11,0.44
9.542650938034058,1.7156524658203125,1.0079498291015625,0.3399475341796876,-0.05374982910156234,2.0556,0.9542000000000002,-0.14,0.48
9.652653455734253,1.7156524658203125,1.0079498291015625,0.38984753417968765,-0.05094982910156265,2.1055,0.9569999999999999,-0.14,0.48
9.758650779724121,1.7156524658203125,1.0079498291015625,0.43964753417968794,-0.04644982910156248,2.1553000000000004,0.9615,-0.14,0.49
9.867656707763672,1.8456878662109375,0.984344482421875,0.35911213378906215,-0.015944482421875072,2.2047999999999996,0.9683999999999999,-0.14,0.49
9.982676029205322,1.8456878662109375,0.984344482421875,0.4079121337890621,-0.005344482421874908,2.2535999999999996,0.9790000000000001,-0.14,0.49
10.088651895523071,1.98077392578125,0.9576644897460938,0.32022607421875016,0.03733551025390636,2.301,0.9950000000000001,-0.14,0.53
10.199651956558228,1.98077392578125,0.9576644897460938,0.36412607421875,0.0611355102539064,2.3449,1.0188000000000001,-0.14,0.53
10.315656661987305,1.98077392578125,0.9576644897460938,0.39932607421874966,0.09133551025390618,2.3800999999999997,1.049,-0.14,0.53
10.422649145126343,2.1309051513671875,0.93084716796875,0.28189484863281233,0.1529528320312501,2.4128,1.0838,-0.1,0.57
10.530683517456055,2.1309051513671875,0.93084716796875,0.31279484863281226,0.18965283203124983,2.4436999999999998,1.1204999999999998,-0.1,0.57
10.637666702270508,2.2752914428710938,0.9168777465820312,0.19950855712890636,0.24052225341796873,2.4748,1.1574,-0.01,0.55
10.747740507125854,2.2752914428710938,0.9168777465820312,0.23030855712890652,0.27762225341796887,2.5056000000000003,1.1945000000000001,-0.01,0.55
10.852683067321777,2.2752914428710938,0.9168777465820312,0.26180855712890594,0.3143222534179686,2.5370999999999997,1.2311999999999999,-0.01,0.55
10.957651615142822,2.4110183715820312,0.9292526245117188,0.15758162841796874,0.33854737548828107,2.5686,1.2677999999999998,0.11,0.51
11.063653945922852,2.4110183715820312,0.9292526245117188,0.18958162841796877,0.3747473754882811,2.6006,1.3039999999999998,0.11,0.51
11.17178463935852,2.5343399047851562,0.9741287231445312,0.09846009521484334,0.3658712768554686,2.6327999999999996,1.3399999999999999,0.28,0.43
11.276678800582886,2.5343399047851562,0.9741287231445312,0.13106009521484374,0.40167127685546866,2.6654,1.3758,0.28,0.43
11.382655143737793,2.5343399047851562,0.9741287231445312,0.16376009521484391,0.43727127685546874,2.6981,1.4114,0.28,0.43
