time,mode,height,yaw,v_forward,v_right,pos_forward,pos_right
0.0,TAKEOFF,0.1899999976158142,-0.04537287354469299,0.0,0.0,0.0050506591796875,0.00133514404296875
0.5079963207244873,TAKEOFF,0.1899999976158142,-0.04538971185684204,0.0,0.0,0.00508880615234375,0.00130462646484375
1.0140056610107422,TAKEOFF,0.1899999976158142,-0.04542017728090286,0.0,0.0,0.00508880615234375,0.00128173828125
1.5269973278045654,TAKEOFF,0.1899999976158142,-0.04544495791196823,0.0,0.0,0.00511932373046875,0.00122833251953125
2.03299617767334,TAKEOFF,0.1899999976158142,-0.04548606649041176,0.0,0.0,0.005126953125,0.00122833251953125
2.5400638580322266,TAKEOFF,0.429999977350235,-0.0456351712346077,0.0,0.0,0.0062103271484375,0.00074005126953125
3.04499888420105,TAKEOFF,1.309999942779541,-0.04562350735068321,-0.01,0.0,0.00827789306640625,-0.00537109375
3.5519964694976807,TAKEOFF,2.0999999046325684,-0.04459371790289879,0.0,0.0,0.00972747802734375,-0.0110321044921875
4.059048891067505,TAKEOFF,2.679999828338623,-0.044849276542663574,0.01,0.0,0.008087158203125,-0.00817108154296875
4.563998699188232,TAKEOFF,2.9800000190734863,-0.02805863507091999,0.01,0.0,0.00438690185546875,-0.00217437744140625
5.071032285690308,MISSION,3.069999933242798,-0.02281579002737999,0.0,0.0,0.0036773681640625,0.00115966796875
5.575997591018677,MISSION,3.119999885559082,-0.013238172046840191,0.0,0.0,0.00675201416015625,0.00362396240234375
6.08199667930603,MISSION,3.069999933242798,0.007814398966729641,0.01,-0.01,0.006561279296875,0.006195068359375
6.587997198104858,MISSION,3.069999933242798,0.0009252837626263499,0.0,0.0,0.01030731201171875,0.00022125244140625
7.094000577926636,MISSION,3.0299999713897705,-0.0047615086659789085,0.02,-0.01,0.0164642333984375,-0.00432586669921875
7.60506796836853,MISSION,3.0299999713897705,-0.0011422582902014256,0.01,-0.01,0.02274322509765625,0.000885009765625
8.109993696212769,MISSION,3.0299999713897705,-0.0002754477900452912,0.01,-0.01,0.0281219482421875,-0.0072174072265625
8.616997957229614,MISSION,3.0299999713897705,-0.0012754601193591952,0.01,-0.01,0.034942626953125,-0.01380157470703125
9.125521421432495,MISSION,3.0299999713897705,-0.0019071665592491627,0.02,-0.02,0.03629302978515625,-0.0247650146484375
9.640524625778198,MISSION,3.0299999713897705,-0.0012663756497204304,0.03,-0.03,0.0341796875,-0.02286529541015625
10.162046670913696,MISSION,3.0299999713897705,-0.0008683191845193505,0.03,-0.02,0.0345916748046875,-0.01329803466796875
10.684574604034424,MISSION,3.0299999713897705,-0.0007376563153229654,0.0,0.03,0.04461669921875,-0.00986480712890625
11.208572626113892,MISSION,3.0299999713897705,-0.0011229710653424263,-0.2,0.43,0.2751007080078125,-0.1104888916015625
11.716896772384644,MISSION,3.0299999713897705,-0.0008938226383179426,-0.03,0.03,0.48674774169921875,-0.25913238525390625
12.225907564163208,MISSION,3.0299999713897705,-0.0033888842444866896,0.14,-0.26,0.41480255126953125,-0.25603485107421875
12.745907545089722,MISSION,3.0299999713897705,-0.00025990355061367154,0.18,-0.3,0.31072235107421875,-0.19779205322265625
13.251909971237183,MISSION,3.0299999713897705,-0.0006934728007763624,0.16,-0.31,0.18294525146484375,-0.13324737548828125
13.760118007659912,MISSION,3.0299999713897705,-0.000996019458398223,0.11,-0.22,0.0677032470703125,-0.08802032470703125
14.276118278503418,MISSION,3.0299999713897705,-0.0010871781269088387,0.1,-0.13,0.03194427490234375,-0.06822967529296875
14.78511905670166,MISSION,3.069999933242798,-0.0019796076230704784,0.18,0.03,0.01171112060546875,-0.0030059814453125
15.294117212295532,MISSION,3.069999933242798,-0.0004340385494288057,0.26,0.23,0.06693267822265625,0.11157989501953125
15.80015230178833,MISSION,3.069999933242798,0.0014306299854069948,0.32,0.4,0.20900726318359375,0.25334930419921875
16.310158252716064,MISSION,3.069999933242798,0.00015808285388629884,0.37,0.48,0.42501068115234375,0.41815948486328125
16.817129611968994,MISSION,3.069999933242798,0.00022715727391187102,0.37,0.46,0.66448974609375,0.5954132080078125
17.326130867004395,MISSION,3.069999933242798,0.001545242383144796,0.33,0.36,0.8784255981445312,0.7609405517578125
17.833178758621216,MISSION,3.069999933242798,-0.004311408847570419,0.25,0.32,1.07513427734375,0.9159011840820312
18.339178562164307,MISSION,3.069999933242798,-0.0069636148400604725,0.18,0.33,1.1764907836914062,0.9728164672851562
18.85122799873352,MISSION,3.069999933242798,-0.0017104889266192913,0.0,0.33,1.3714065551757812,1.0342330932617188
19.3561794757843,MISSION,3.069999933242798,-0.003833974478766322,-0.11,0.44,1.5868911743164062,1.0245895385742188
19.863189458847046,MISSION,3.069999933242798,-0.00036816796637140214,-0.14,0.49,1.8456878662109375,0.984344482421875
20.377179384231567,MISSION,3.069999933242798,-0.0016986038535833359,-0.1,0.57,2.1309051513671875,0.93084716796875
20.883179664611816,MISSION,3.069999933242798,0.003101714188233018,0.11,0.51,2.4110183715820312,0.9292526245117188
21.390207052230835,MISSION,3.069999933242798,0.002920757280662656,0.28,0.43,2.5343399047851562,0.9741287231445312
21.904179096221924,MISSION,3.069999933242798,-0.0021203490905463696,0.55,0.28,2.7451171875,1.1588821411132812
22.41517663002014,MISSION,3.069999933242798,-0.0011860770173370838,0.66,0.17,2.8910675048828125,1.4293060302734375
22.92037296295166,MISSION,3.069999933242798,-0.001996372826397419,0.62,0.14,3.0119094848632812,1.7140121459960938
23.426339864730835,MISSION,3.069999933242798,-0.0005971646751277149,0.48,0.19,3.1295928955078125,1.9687576293945312
23.937357425689697,MISSION,3.069999933242798,-0.0005860347882844508,0.32,0.28,3.2751998901367188,2.1722259521484375
24.444397687911987,MISSION,3.069999933242798,-0.0007195054204203188,0.26,0.33,3.365142822265625,2.25567626953125
24.957403898239136,MISSION,3.069999933242798,-0.0032136200461536646,0.18,0.41,3.5666961669921875,2.38543701171875
25.465916872024536,MISSION,3.069999933242798,0.0010158827062696218,0.25,0.49,3.8023605346679688,2.51422119140625
25.973936080932617,MISSION,3.069999933242798,0.0021449639461934566,0.26,0.47,3.9178085327148438,2.582733154296875
26.488919258117676,MISSION,3.069999933242798,-0.0007521731895394623,0.35,0.42,4.254295349121094,2.8346633911132812
26.99604296684265,MISSION,3.069999933242798,-0.0018909419886767864,0.26,0.23,4.433647155761719,2.9897918701171875
